PrimaryDI,publicDeviceRecordKey,publicVersionStatus,deviceRecordStatus,publicVersionNumber,publicVersionDate,devicePublishDate,deviceCommDistributionEndDate,deviceCommDistributionStatus,brandName,versionModelNumber,catalogNumber,dunsNumber,companyName,deviceCount,deviceDescription,DMExempt,premarketExempt,deviceHCTP,deviceKit,deviceCombinationProduct,singleUse,lotBatch,serialNumber,manufacturingDate,expirationDate,donationIdNumber,labeledContainsNRL,labeledNoNRL,MRISafetyStatus,rx,otc,deviceSterile,sterilizationPriorToUse
842209100781,339737b5-5d0b-4bb2-a54b-569f06a0ee67,Update,Published,2,2019-01-15,2018-09-17,2019-01-11,Not in Commercial Distribution,NAR Kit,80-0290,80-0290,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, SUPPLEMENTAL IFAK RESUPPLY (SIRK) w' CELOX",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100774,24b082b3-7d5b-42b0-9779-85d70b348e8c,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,80-0289,80-0289,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, NAR-4 CHEST POUCH w' COMBAT GAUZE - ODG",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100767,ac2e3593-3929-4f56-8b4a-99a021b033b4,Update,Published,2,2019-01-15,2018-09-17,2019-01-11,Not in Commercial Distribution,NAR Kit,80-0277,80-0277,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, NAR-4 CHEST POUCH w' CELOX GAUZE - BLK",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100743,14d07f6d-2129-4c9f-bb96-d32389d9fc49,Update,Published,2,2020-07-30,2018-09-17,,In Commercial Distribution,NAR Kit,80-0249,80-0249,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, CCR-MEDIC LEG RIG - MTC; This kit contains item(s) labeled MRI unsafe.",,,,True,,True,True,,,True,,,,MR Unsafe,,,,
842209100736,5197fdaa-0756-4533-b2d0-0f493b5a21a1,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,80-0247,80-0247,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, NAR-4 CHEST POUCH w' COMBAT GAUZE - MTC",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100729,c116a309-ca34-4a15-ace3-c414b2a6e543,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,80-0245,80-0245,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, CCR-MARITIME ASSAULT - MTC",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100712,1f1da468-3bc4-49f3-90cc-53e2e833c231,Update,Published,2,2020-07-30,2018-09-17,,In Commercial Distribution,NAR Kit,80-0244,80-0244,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, NAR-4 AID w' COMBAT GAUZE - MTC; This kit contains item(s) labeled MRI unsafe.",,,,True,,True,True,,,True,,,,MR Unsafe,,,,
842209100705,6c3e3862-ac76-4ed7-8a10-6e887a633169,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,80-0225,80-0225,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, IFAK RESUPPLY SUPPLEMENTAL (SIRK) w' CHITOGAUZE",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100699,6d4b22f2-4d41-48e1-a0d6-9d7abfe3cd40,New,Published,1,2021-08-11,2021-08-03,2021-08-03,Not in Commercial Distribution,NAR Kit,80-0223,80-0223,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, INDIVIDUAL PATROL OFFICER - CG - CHITOGAUZE",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100675,fa0934af-958b-4863-90aa-6f1dff2bdb75,Update,Published,2,2019-04-05,2018-09-17,,In Commercial Distribution,NAR Kit,80-0211,80-0211,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, K9 TACTICAL FIELD w' CHITOGAUZE - COY",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100668,091af093-2394-425e-ae4b-723095532df9,Update,Published,2,2019-04-05,2018-09-17,,In Commercial Distribution,NAR Kit,80-0210,80-0210,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, K9 TACTICAL FIELD w' CHITOGAUZE - ODG",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100651,3188d91a-d816-4b96-80b0-f3a9618e85b9,Update,Published,2,2019-04-05,2018-09-17,,In Commercial Distribution,NAR Kit,80-0209,80-0209,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, K9 TACTICAL FIELD w' CHITOGAUZE - BLK",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100644,3c75168b-153a-4af4-9dcd-ce0c27c5b5bc,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,80-0204,80-0204,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, RAPID DEPLOYMENT-TACTICAL - DUC",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100637,b6641196-61bd-47d0-b2e3-7c9de235b028,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,80-0203,80-0203,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, RAPID DEPLOYMENT-TACTICAL - COY",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100620,3165a2bb-a701-469f-862c-754620abf926,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,80-0202,80-0202,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, RAPID DEPLOYMENT-TACTICAL - ODG",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100613,8aaa0609-623e-450e-8d75-1fbcb85a5f6f,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,80-0201,80-0201,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, RAPID DEPLOYMENT-TACTICAL - BLK",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100606,b73fde87-b2b4-4668-bc29-c7fb7f70f9c4,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,80-0185,80-0185,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, NAR-4 ENSEMBLE - BLK",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100590,daf8b68f-0fa9-407f-b3c5-a854f0b1b892,Update,Published,2,2020-07-30,2018-09-17,,In Commercial Distribution,NAR Kit,80-0183,80-0183,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, NAR-4 AID w' COMBAT GAUZE - COY; This kit contains item(s) labeled MRI unsafe.",,,,True,,True,True,,,True,,,,MR Unsafe,,,,
842209100583,bd9df20b-74f9-4a66-9aad-11914e51a6c0,Update,Published,2,2020-07-30,2018-09-17,,In Commercial Distribution,NAR Kit,80-0182,80-0182,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, NAR-4 AID w' COMBAT GAUZE - FOL; This kit contains item(s) labeled MRI unsafe.",,,,True,,True,True,,,True,,,,MR Unsafe,,,,
842209100576,b1f5db3f-d874-4773-a1aa-513023f716e5,Update,Published,2,2020-07-30,2018-09-17,,In Commercial Distribution,NAR Kit,80-0181,80-0181,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, NAR-4 AID w' COMBAT GAUZE - BLK; This kit contains item(s) labeled MRI unsafe.",,,,True,,True,True,,,True,,,,MR Unsafe,,,,
842209100569,632b4c98-78e1-43c4-80df-dde1564a06bb,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,80-0176,80-0176,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, NAR-4 CHEST POUCH w' COMBAT GAUZE - DUC",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100552,f3113105-126c-44ee-b153-49641e0b1dad,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,80-0175,80-0175,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, NAR-4 CHEST POUCH w' COMBAT GAUZE - COY",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100545,40bb69ed-04be-4487-bc83-ccf834cc73f1,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,80-0173,80-0173,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, NAR-4 CHEST POUCH w' COMBAT GAUZE - BLK",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100521,fe0a29dd-459f-4627-aa37-ba3b49ca9fb3,Update,Published,2,2020-10-12,2018-09-17,2020-09-28,Not in Commercial Distribution,NAR Kit,80-0159O,80-0159O,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, USMC COMBAT LIFE SAVING - COY",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100514,977783d9-dad6-437e-8258-a0a5cda8530d,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,80-0159,80-0159,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, USMC COMBAT LIFE SAVING - COY",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100507,f66368c2-61dc-4ec3-ac0d-eea8b2110d8d,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,80-0158,80-0158,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, USCG IFAK - COY",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100491,9f6b08ce-409f-4310-b06b-7374f650586e,New,Published,1,2018-10-15,2018-09-14,,In Commercial Distribution,NAR Kit,80-0151,80-0151,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, RAPID DEPLOYMENT-EMS - ORG",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100484,366dc385-b8e8-43bf-bfe2-929cdbed887c,New,Published,1,2018-10-15,2018-09-14,,In Commercial Distribution,NAR Kit,80-0149,80-0149,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, USCG IFAK - BLK",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100477,60b30ebb-3b4c-46cc-bfa4-ecd756f42fd6,New,Published,1,2018-10-15,2018-09-14,,In Commercial Distribution,NAR Kit,80-0122,80-0122,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, HIGH RISK WARRANT CASUALTY - ODG",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100460,f6c0397b-b806-4397-82e7-8a8f31a4378a,New,Published,1,2018-10-15,2018-09-14,,In Commercial Distribution,NAR Kit,80-0121,80-0121,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, HIGH RISK WARRANT CASUALTY - BLK",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100453,bf0388fa-bd5b-4441-a9d1-6e3886aa04b5,Update,Published,2,2020-07-30,2018-09-17,,In Commercial Distribution,NAR Kit,80-0107,80-0107,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, CCR-MARINER - ORG; This kit contains item(s) labeled MRI unsafe.",,,,True,,True,True,,,True,,,,MR Unsafe,,,,
842209100446,5d844b6d-ba58-49ba-a4ed-69ee4d05e5cf,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,80-0096,80-0096,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, CCR-MEDIC TRAUMA PACK - DUC",,,,True,,True,True,,,True,,,,MR Unsafe,,,,
842209100439,e3fd70ab-6555-4cbd-bded-2e893941ecaf,Update,Published,2,2020-07-30,2018-09-17,,In Commercial Distribution,NAR Kit,80-0087,80-0087,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, CCR-MEDIC LEG RIG - DUC; This kit contains item(s) labeled MRI unsafe.",,,,True,,True,True,,,True,,,,MR Unsafe,,,,
842209100422,56d4a50b-cfc2-47df-8f61-7cd407d64e0d,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,80-0072,80-0072,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, CCR-MEDIC TRAUMA PACK - COY",,,,True,,True,True,,,True,,,,MR Unsafe,,,,
842209100415,034b863c-34c3-496f-9056-2f3692d76d23,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,80-0071,80-0071,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, CCR-MEDIC TRAUMA PACK - ODG",,,,True,,True,True,,,True,,,,MR Unsafe,,,,
842209100408,043082a6-069c-45eb-9574-f4f9c92520fd,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,80-0070,80-0070,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, CCR-MEDIC TRAUMA PACK - BLK",,,,True,,True,True,,,True,,,,MR Unsafe,,,,
842209100392,34f5961c-cef5-4f3d-b77f-0a5fa4076f4d,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,80-0058,80-0058,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, CCR-MARITIME ASSAULT - DUC",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100385,57a8ed66-a4b8-4610-866f-12ea99fcaf16,Update,Published,3,2020-07-30,2018-09-17,,In Commercial Distribution,NAR Kit,80-0048,80-0048,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, CCR-MEDIC LEG RIG - COY; This kit contains item(s) labeled MRI unsafe.",,,,True,,True,True,,,True,,,,MR Unsafe,,,,
842209100378,82dbeca5-12bc-4007-a8c5-28ac6ad7dae9,Update,Published,2,2020-07-30,2018-09-17,,In Commercial Distribution,NAR Kit,80-0047,80-0047,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, CCR-MEDIC LEG RIG - ODG; This kit contains item(s) labeled MRI unsafe.",,,,True,,True,True,,,True,,,,MR Unsafe,,,,
842209100361,ff3ceaf1-753b-44de-a711-70292603cf35,Update,Published,2,2020-07-30,2018-09-17,,In Commercial Distribution,NAR Kit,80-0046,80-0046,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, CCR-MEDIC LEG RIG - BLK; This kit contains item(s) labeled MRI unsafe.",,,,True,,True,True,,,True,,,,MR Unsafe,,,,
842209100354,6599970b-40b6-4300-a612-3751000fd074,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,80-0015,80-0015,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, CCR-MARITIME ASSAULT - COY",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100347,54e328b9-13a9-4f02-adea-ec8fc8e2f06a,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,80-0014,80-0014,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, CCR-MARITIME ASSAULT - ODG",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100330,14f99d5e-5cc1-4796-9968-700b91bd3794,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,80-0013,80-0013,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, CCR-MARITIME ASSAULT - BLK",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100316,5261d8b0-dc9f-4825-8492-b8cb80485dfa,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,85-0834,85-0834,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, COMPACT OFFICER RESPONSE EMERGENCY (CORE)",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100309,486ba5b1-772f-4a43-81b3-51fed3ed374e,New,Published,1,2018-10-15,2018-09-14,,In Commercial Distribution,NAR Kit,85-1638,85-1638,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, IFAK POUCH MED",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100293,e3147acd-78ae-454f-a99b-8eca5d75ec61,Update,Published,3,2021-12-10,2018-09-17,,In Commercial Distribution,NAR Kit,85-0639,85-0639,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, AMPHIBIOUS TRAUMA AID - ORG",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,True,,
842209100286,c3e10c7d-25a6-472d-b085-65b9bd09d1cf,New,Published,1,2018-10-15,2018-09-14,,In Commercial Distribution,NAR Kit,80-0889,80-0889,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, EXPEDITIONARY CASUALTY RESPONSE",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100279,02cb4681-fca8-4ac3-8fe2-51a3dc0a5b66,New,Published,1,2018-10-15,2018-09-14,,In Commercial Distribution,NAR Kit,85-1649,85-1649,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, BLEEDING CONTROL",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100262,ebf7f78e-ce31-4a63-be78-31c29c2937d4,Update,Published,2,2019-01-15,2018-09-17,2019-01-11,Not in Commercial Distribution,NAR Kit,85-0198,85-0198,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, RESUPPLY w' CELOX GAUZE",,,,True,,True,True,,,True,,,,MR Unsafe,,,,
842209100255,19b59cee-5225-424b-961e-e57264574e68,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,85-0197,85-0197,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, RESUPPLY w' COMBAT GAUZE",,,,True,,True,True,,,True,,,,MR Unsafe,,,,
842209100248,5dd6b2d1-dbbc-4131-bbff-25f078bf87a1,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,85-0196,85-0196,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, RESUPPLY w' CHITOGAUZE",,,,True,,True,True,,,True,,,,MR Unsafe,,,,
842209100231,d366baff-dc01-4602-9b14-6b53188f4fa0,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,85-0192,85-0192,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, EAGLE IFAK - COMBAT GAUZE - ODG",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100224,8c9b1dc8-1174-4b1f-939a-cf67fd1b74e9,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,85-0191,85-0191,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, EAGLE IFAK - COMBAT GAUZE - MTC",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100217,c3bff5aa-5dca-422c-982d-bd86b19b300d,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,85-0190,85-0190,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, EAGLE IFAK - COMBAT GAUZE - COY",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100200,cbf6f233-067b-4f57-b5e1-9fa2a8e31302,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,85-0189,85-0189,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, EAGLE IFAK - COMBAT GAUZE - BLK",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100194,a6b061a4-6dac-419d-8b8c-f46bb75cd7be,Update,Published,2,2021-12-29,2018-09-17,2021-12-01,Not in Commercial Distribution,NAR Kit,85-0187,85-0187,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, EAGLE IFAK - CHITOGAUZE - MTC",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100187,602057de-da5a-4d93-8501-0bb25ef58f20,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,85-0185,85-0185,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, EAGLE IFAK - CHITOGAUZE - BLK",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100170,af5c73f5-a6fb-486e-bd7f-8dce90fb1174,Update,Published,2,2019-01-15,2018-09-17,2019-01-11,Not in Commercial Distribution,NAR Kit,85-0184,85-0184,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, EAGLE IFAK - CELOX GAUZE - ODG",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100163,efca71b5-05d5-477c-af84-0a35bde3f9ac,Update,Published,2,2019-01-15,2018-09-17,2019-01-11,Not in Commercial Distribution,NAR Kit,85-0183,85-0183,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, EAGLE IFAK - CELOX GAUZE - MTC",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100156,5bd4ee89-bed3-4090-ab7d-ef5dc32215e9,Update,Published,2,2019-01-15,2018-09-17,2019-01-11,Not in Commercial Distribution,NAR Kit,85-0182,85-0182,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, EAGLE IFAK - CELOX GAUZE - COY",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100149,1b3577a4-66ed-456f-bee9-ac5866508adb,Update,Published,2,2019-01-15,2018-09-17,2019-01-11,Not in Commercial Distribution,NAR Kit,85-0181,85-0181,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, EAGLE IFAK - CELOX GAUZE - BLK",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100132,3e23d393-f5e0-4f4f-89cb-b3d444b1a056,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,85-0055,85-0055,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, TORK w' CHITOGAUZE - ODG",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100125,d4f9c3bf-754a-4ba3-851c-8685c0a85f18,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,85-0053,85-0053,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, TORK w' COMBAT GAUZE - ODG",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100118,db46e918-bfb2-49fe-b0d1-6de0b75a25a2,Update,Published,2,2020-04-15,2018-09-17,,In Commercial Distribution,NAR Kit,85-0052,85-0052,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, TACTICAL OPERATOR RESPONSE - ADVANCED w' COMBAT GAUZE - MTC",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,True,,,
842209100101,f60c5462-9dd8-43dd-a7c0-8969afbc0751,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,85-0050,85-0050,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, TORK w' COMBAT GAUZE - DUC",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100095,3fc5053c-230d-40a6-b80f-602117936dc3,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,85-0049,85-0049,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, TORK w' COMBAT GAUZE - COY",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100088,9ea3e914-5c57-44bc-99db-ec9a1aba6f91,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,85-0048,85-0048,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, TORK w' COMBAT GAUZE - BLK",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100071,0ae9dcb8-5e60-4f2c-b333-0be6b5ae85b5,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,85-0017,85-0017,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, TORK w' CHITOGAUZE - MTC",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100064,08912dec-2dc5-4d6a-878a-66f62f4a0cfc,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,85-0016,85-0016,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, TORK w' CHITOGAUZE - FOL",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100057,9243a54e-94c3-4c29-9887-5e1bb2da885f,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,85-0014,85-0014,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, TORK w' CHITOGAUZE - COY",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100040,737d3a83-916d-4cbd-a6aa-3696fda4d400,New,Published,1,2018-10-18,2018-09-17,,In Commercial Distribution,NAR Kit,85-0013,85-0013,832426782,"NORTH AMERICAN RESCUE, LLC",1,"KIT, TORK w' CHITOGAUZE - BLK",,,,True,,True,True,,,True,,,,Labeling does not contain MRI Safety Information,,,,
842209100026,586fd400-24b9-4f44-9035-dc9930ba27c9,Update,Published,6,2019-08-27,2016-09-22,,In Commercial Distribution,Sharps container,30-0014,30-0014,832426782,"NORTH AMERICAN RESCUE, LLC",1,NAR Sharps Shuttle. A clear container that holds up to 6 needles for safe disposal of sharps.  It is designed for point-of-use containment of used needles and small syringes.  Item number 30-00146 is a package of 6 Sharps Shuttles.Item number 30-0174 is a package of 200 Sharps Shuttles.Refer to Package DI numbers.,,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,,True,,
842209100019,0617a7dd-780d-4f9d-a67b-917deaa16580,Update,Published,2,2019-12-11,2018-09-17,,In Commercial Distribution,NAR Kit,30-0013,30-0013,832426782,"NORTH AMERICAN RESCUE, LLC",1,Saline Lock Kit,,,,True,,True,True,,,True,,,True,Labeling does not contain MRI Safety Information,,,,
842209100002,761754ea-20a2-4409-b24b-e768911b3633,Update,Published,6,2021-05-10,2016-09-17,,In Commercial Distribution,JUNCTIONAL EMERGENCY TREATMENT TOOL (JETT®),30-0088,30-0088,832426782,"NORTH AMERICAN RESCUE, LLC",1,"JUNCTIONAL EMERGENCY TREATMENT TOOL (JETT®)For treating high extremity wounds in the thigh/groin region at or near point of injury, includes two pressure devices in a single tool, allowing for simultaneous occlusion of blood flow to both lower limbs (bilateral) with an easy to apply, pre-assembled, ready-to-use belt solution Single use. ",,,,,,True,True,,,,,,,MR Unsafe,True,,,
842188124846,26602b86-e85c-4d26-81b9-c5fcf99584b7,New,Published,1,2021-09-28,2021-09-20,,In Commercial Distribution,SmallThreadedIMNail 3.0mm (sst),IMN3.0-70 S,IMN3.0-70 S,138041277,"TRIMED, INCORPORATED",1,"Threaded IM Nail 3.0mm, 70mm, SS",True,,,,,,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188124839,1d493707-c746-4ca5-ac10-b301b0996572,New,Published,1,2021-09-28,2021-09-20,,In Commercial Distribution,SmallThreadedIMNail 3.0mm (sst),IMN3.0-65 S,IMN3.0-65 S,138041277,"TRIMED, INCORPORATED",1,"Threaded IM Nail 3.0mm, 65mm, SS",True,,,,,,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
